Close,High,Low,Open,Volume
AGNCM,AGNCM,AGNCM,AGNCM,AGNCM
16.718067169189453,16.8952665645738,16.64309784423911,16.840742473754734,30700
16.8134822845459,16.89526712355448,16.765775003426693,16.779406026582443,15800
16.704435348510742,16.85437269132302,16.663543582275725,16.772589158852984,39700
16.595394134521484,16.745331516749218,16.574947596066092,16.69762422694613,21500
16.752145767211914,16.857784258048493,16.561315322453407,16.66354670710057,33600
16.663545608520508,16.697621867872307,16.56812974246872,16.643099072953845,21900
16.540868759155273,16.683990606303563,16.534053247396887,16.656729859195963,27100
16.73851203918457,16.7521430615928,16.602205714879783,16.602205714879783,31900
16.72488021850586,16.752140959976522,16.66354192528977,16.683305995354143,24900
16.73851203918457,16.82574876270107,16.549045247458018,16.786219317687536,28600
16.745332717895508,16.8339330909647,16.690809911363022,16.697625424670363,35400
16.868005752563477,16.88845228811569,16.765775674654346,16.874821264414216,36800
16.868005752563477,17.0152171687467,16.833929493235757,16.833929493235757,33600
17.0588321685791,17.065647678825318,16.861186271215836,16.914346731166052,27300
16.98386573791504,17.133803088998782,16.9293429466186,17.106542343313503,20700
16.9361629486084,17.03157753369467,16.90208538255885,16.970239214731716,39700
16.704435348510742,16.932749118242562,16.704435348510742,16.89867286303435,36200
16.765775680541992,16.765775680541992,16.59539178399162,16.716023613947506,22000
16.779403686523438,16.78281079187426,16.697618858920585,16.697618858920585,25900
16.663545608520508,16.82029848142034,16.56812974246872,16.79985194585368,18500
16.854373931884766,16.89526700105552,16.697621066507928,16.711252089564848,14500
16.786224365234375,16.922532030452146,16.772594638653587,16.88845576411082,13900
16.718067169189453,16.865278574608485,16.71125165783707,16.78621968286154,19000
17.004314422607422,17.031575171740286,16.698304031573574,16.793037442179006,24200
16.9361629486084,17.03157753369467,16.88845565606526,16.9361629486084,25800
16.902084350585938,17.011129955434146,16.871415192976993,16.990684716978947,20800
16.888452529907227,16.92252878972282,16.80666768645343,16.92252878972282,20800
16.868005752563477,16.915713035592674,16.765775674654346,16.88845228811569,26000
16.902084350585938,16.902084350585938,16.772593507282533,16.895270137718303,33400
16.908897399902344,17.01112747706275,16.799851810941117,16.868005629023376,32000
16.922531127929688,16.990684956903753,16.895270376295763,16.977053931123706,14600
17.004314422607422,17.02475965947556,16.850968646466168,16.970236861283784,20500
16.915712356567383,17.011126918795675,16.90208133341308,16.90889684499023,18300
16.970233917236328,16.970233917236328,16.902080106338627,16.956602895071622,7200
16.970233917236328,16.970233917236328,16.83392759536675,16.912304022925067,14100
16.963420867919922,16.997498428277087,16.86800629877188,16.942975631631633,25300
16.902084350585938,17.00431574256651,16.854377060955617,16.936161914554845,25200
17.03157615661621,17.03157615661621,16.840745701946926,16.93616157924463,17200
17.02475929260254,17.092913113855094,16.93616023492243,16.997498544057127,25900
16.963420867919922,17.072466461210833,16.963420867919922,16.970236379991356,31500
17.038389205932617,17.07246546437411,16.87005009736793,16.977050900797185,22900
17.02475929260254,17.072466577501523,16.970236495585695,17.031574804720396,24500
17.072463989257812,17.079279500342416,16.95319579509182,17.079279500342416,15100
17.038389205932617,17.079280976047592,17.024758182585646,17.038389205932617,20800
17.052021026611328,17.058836538603497,17.024758978642648,17.038390002626986,40500
17.04520606994629,17.106544379948208,17.004314296587022,17.092913355519773,28000
17.12698745727539,17.21558780496335,17.07246466636198,17.1338029686303,62300
17.10654640197754,17.12017742801719,17.03839257170548,17.072468836878414,9600
17.181514739990234,17.191738659658398,17.07928464279209,17.07928464279209,9400
17.338268280029297,17.338268280029297,17.201960622354036,17.215591648106795,16200
17.358713150024414,17.358713150024414,17.270114084365698,17.272840029473116,11400
17.249664306640625,17.311002609779532,17.23603458366323,17.240805311686792,15500
17.345083236694336,17.345083236694336,17.229222121363573,17.249667359410925,7100
17.249664306640625,17.379156424370084,17.24284879518898,17.379156424370084,23900
17.40641975402832,17.433680501919685,17.29737286268489,17.311003886593568,14200
17.501832962036133,17.501832962036133,17.365525333389392,17.414596235693324,11700
17.440502166748047,17.510700794709877,17.317825508142555,17.467762924256796,13200
17.597248077392578,17.597248077392578,17.39278792789687,17.39278792789687,11700
17.569990158081055,17.61769744731194,17.454129041409132,17.454129041409132,14300
